ORG_ID|NAME|ORG_NAME|POSITION|BIQ_PERSON_ID|GENDER
5000102|Christian Gymos Schmidt-Jacobsen|Icopal|Executive Post|307194|Mand
5000102|Christine Bosse|Icopal|directorship|309676|Kvinde
5000102|Janus Doré Pagh|Icopal|Executive Post|1387101|Mand
5000102|Daniel Lopez Cruz|Icopal|directorship Vice|1457774|Mand
5000102|Yves Marc Christian Alexandre|Icopal|directorship Vice|1480730|Mand
5000102|Brian Norman Dickie|Icopal|Member of the board chairman|1480731|Mand
5000102|Miguel Kohlmann|Icopal|directorship|1626716|Mand
5000270|Jens Christian Lorenzen|IDdesign|directorship|434375|Mand
5000270|Søren Lindberg Cristofoli|IDdesign|directorship|660104|Mand
5000270|Trygve Holtskog|IDdesign|directorship|684282|Mand
5000270|Søren Peschardt Olesen|IDdesign|Member of the board chairman|940140|Mand
5000270|Sven Oluf Kulldorf|IDdesign|directorship|1575946|Mand
5000270|Michael August Bonde Christiansen|IDdesign|Executive Post CEO|1636449|Mand
5000815|Bent Skaarup Søgaard|Idealcombi|Executive Post|274944|Mand
5000815|Birgit Marie Bukke Søgaard|Idealcombi|directorship|281108|Kvinde
5000815|Ella Nørbjerg Søgaard|Idealcombi|directorship|328343|Kvinde
5000815|Henning Skaarup Søgaard|Idealcombi|directorship|398454|Mand
5000815|Martin Nørbjerg Søgaard|Idealcombi|directorship|1323213|Mand
5000815|Mikael Yde Søgaard|Idealcombi|directorship|1323230|Mand
5000552|Hans Jørgen Kaptain|IE Holding|directorship|382116|Mand
5000552|Iver Espersen|IE Holding|directorship|420369|Mand
5000552|Jan Peter Seeberg Erlund|IE Holding|directorship|424627|Mand
5000552|Peter Grandjean Bamberger|IE Holding|directorship|607743|Mand
5000519|Kjell Rune Tveita|IF IT Services|directorship Chairman|500147|Mand
5000519|Lars Jörgen Hidén|IF IT Services|directorship|710364|Mand
5000519|Dag Rehme|IF IT Services|directorship|1349330|Mand
5000519|Adam Christian Harhoff|IF IT Services|Executive Post|1388443|Mand
5000721|Gunnar Frost|IGF Holding|Executive Post CEO|370709|Mand
5000721|Karen Marie Nielsen|IGF Holding|directorship|970519|Kvinde
5000192|Anders Bertil Mikael Olsson|IKEA|Executive Post|246465|Mand
5000192|Nils Håkon Svedman|IKEA|Executive Post|1584378|Mand
5000192|Cecilia Anna Margareta Håkansson|IKEA|directorship|1653806|Kvinde
5000192|Arnd Ketteler|IKEA|directorship|1919031|Mand
5000192|Carl Bernard Janzen|IKEA|directorship|16993115|Mand
5000192|Ann Jeanette Söderberg|IKEA|Member of the board chairman|17092763|Kvinde
5000378|Erik Gunnar Schou|Imerco|directorship|335538|Mand
5000378|Mads Ole Krage|Imerco|directorship|539649|Mand
5000378|Mikael Goldschmidt|Imerco|Member of the board chairman|552477|Mand
5000378|Villy Kjær Gravengaard|Imerco|Executive Post CEO|693545|Mand
5000378|Frederik Oluf Brønnum|Imerco|Executive Post|717806|Mand
5000378|Heidi Schorling Bach|Imerco|directorship|1317966|Kvinde
5000378|Søren Bjørn Hansen|Imerco|directorship Vice|1394195|Mand
5000378|Anders Møldrup|Imerco|Executive Post CFO|16812745|Mand
5000671|Hans Henrik Kjølby|Inbo Holding|directorship|380653|Mand
5000671|John Norheim|Inbo Holding|Member of the board chairman|1135647|Mand
5000671|Leif Roar Høiland|Inbo Holding|directorship|1135648|Mand
5000260|Søren Kristian Friis|Inco|Member of the board chairman|662554|Mand
5000260|Lars Deleuran|Inco|directorship|951670|Mand
5000260|Margit Solveig Ulrika Winkler|Inco|Executive Post CEO|1014887|Kvinde
5000260|Søren Dahl Kühlwein Kristiansen|Inco|directorship|1423346|Mand
5000525|Bjarne Holm Hansen|Indeks Retail|directorship|286327|Mand
5000525|Henrik Christensen|Indeks Retail|Executive Post CEO|400789|Mand
5000525|Jens Holm|Indeks Retail|directorship|436866|Mand
5000525|Mike Jensen|Indeks Retail|directorship|556786|Mand
5000525|Palle Kjær|Indeks Retail|directorship|592251|Mand
5000525|Paul Michael Meyer|Indeks Retail|Member of the board chairman|594016|Mand
5000525|Thomas Reseke|Indeks Retail|directorship|670158|Mand
5000525|Lars Østergaard|Indeks Retail|Executive Post|1029670|Mand
5000107|Bjarne Uldall|Industriens Pension|directorship|288039|Mand
5000107|Erik Michael Bredholt|Industriens Pension|directorship|338131|Mand
5000107|Jens Peter Due Olsen|Industriens Pension|directorship|441194|Mand
5000107|Johannes Madsen-Mygdal|Industriens Pension|directorship|452192|Mand
5000107|Jukka Pekka Pertola|Industriens Pension|directorship|461705|Mand
5000107|Ole Dam Wehlast|Industriens Pension|directorship|580691|Mand
5000107|Palle Bo Stærmose|Industriens Pension|directorship|591631|Mand
5000107|Thorkild Engell Jensen|Industriens Pension|directorship|671411|Mand
5000107|Lars Andersen|Industriens Pension|directorship|930101|Mand
5000107|Kim Graugaard|Industriens Pension|directorship Vice|933775|Mand
5000107|Lars Henning Hansen|Industriens Pension|directorship|983004|Mand
5000107|Laila Mortensen|Industriens Pension|Executive Post CEO|1082907|Kvinde
5000107|Berit Vinther|Industriens Pension|directorship|1182154|Kvinde
5000107|Mads Bo Keis Andersen|Industriens Pension|Member of the board chairman|1485037|Mand
5000107|Heidi Jensen|Industriens Pension|directorship|7382284|Kvinde
5000267|Asger Kastbjerg|Insepa|directorship|265481|Mand
5000267|Klaus Beyer Nielsen|Insepa|Executive Post CEO|500447|Mand
5000267|Sven Gunnar Schough|Insepa|directorship|653049|Mand
5000267|Vagn Thorup|Insepa|Member of the board chairman|689540|Mand
5000729|Jes Frederik Andersen|Insp. Holding|directorship|444296|Mand
5000729|Niels Thorborg|Insp. Holding|Member of the board chairman|574844|Mand
5000729|Ulla Iversen|Insp. Holding|Executive Post CEO|686352|Kvinde
5000729|Ulrik Nicolai Jungersen|Insp. Holding|directorship Vice|687697|Mand
5000729|Peter Sebastian Birk Pedersen|Insp. Holding|directorship|969553|Mand
5001023|Hans Henrik Dahl|Intego|directorship|380493|Mand
5001023|Jens Frost Mikkelsen|Intego|Executive Post|436040|Mand
5001023|Jens Møller|Intego|Member of the board chairman|439478|Mand
5001023|Jesper Gammelgaard|Intego|directorship|445363|Mand
5001023|Niels Brinch-Nielsen|Intego|directorship|1297873|Mand
5001023|Povl Nielsen|Intego|directorship|1378920|Mand
5000418|Hans Erik Gydell|Inter IKEA Centre|directorship|379127|Mand
5000418|Leif John Tegner|Inter IKEA Centre|Executive Post|524874|Mand
5000418|Werner Weber|Inter IKEA Centre|directorship|1209592|Mand
5000418|Kurt Jörgen Olsson|Inter IKEA Centre|Executive Post|1296180|Mand
5000418|Hans Roland Carlo Zlobeck|Inter IKEA Centre|Executive Post|1296181|Mand
5000418|Jean-Louis Ouellette|Inter IKEA Centre|directorship|1913372|Mand
5000418|Roberto Francesco Monti|Inter IKEA Centre|directorship|1984471|Mand
5000551|Claus Tønnesen|Inter Primo|Executive Post CEO|313782|Mand
5000551|Fleming Grunnet|Inter Primo|Member of the board chairman|351488|Mand
5000551|Gert Kristiansen|Inter Primo|directorship|364988|Mand
5000551|Jan Johan Kühl|Inter Primo|directorship|426021|Mand
5000551|Kenny Schelde Jensby|Inter Primo|directorship|490617|Mand
5000551|Mette Grunnet|Inter Primo|directorship|550045|Kvinde
5000817|Torben Agerup|Interbuild|Executive Post|1075497|Mand
5000817|Niels Garde Toft|Interbuild|Executive Post|1178257|Mand
5000142|Anders Karl Bruun|Interdan|directorship Chairman|246713|Mand
5000142|Birger Niels Bøgeblad|Interdan|directorship|279912|Mand
5000142|Bo Gjetting|Interdan|directorship|290124|Mand
5000142|Lars Bo Ive|Interdan|directorship|514471|Mand
5000142|Michael Kjær|Interdan|directorship|553490|Mand
5000142|Peter Bugge Johansen|Interdan|Executive Post|609201|Mand
5000680|Flemming Breinholt|Intermail|Executive Post CEO|352010|Mand
5000680|Jan Boesen Olsen|Intermail|directorship|423631|Mand
5000680|Johannes Madsen-Mygdal|Intermail|directorship|452192|Mand
5000680|Niels Erik Nielsen|Intermail|directorship Chairman|568830|Mand
5000680|Nelly Marie Andersen|Intermail|directorship|1254532|Kvinde
5000680|Birgitta Monica Caneman|Intermail|directorship|1473609|Kvinde
5000416|Peter Alexis Georg Jein|Intertrade Holding (note)|Executive Post|604994|Mand
5000416|Jakob Ellehauge Sode|Intertrade Holding (note)|Executive Post|1357276|Mand
5000011|Harry Klagsbrunn|ISS|directorship|389059|Mand
5000011|Henrik Andersen|ISS|Executive Post CFO|399852|Mand
5000011|Jeff Olsen Gravenhorst|ISS|Executive Post CEO|432292|Mand
5000011|Leif Albert Östling|ISS|directorship Vice|523107|Mand
5000011|Ole Andersen|ISS|Member of the board chairman|1002243|Mand
5000011|Steven Richard Sher|ISS|directorship|1334488|Mand
5000011|Palle Fransen Queck|ISS|directorship|1838291|Mand
5000011|Michel Marie Alain Combes|ISS|directorship|1893978|Mand
5000011|Pernille Benborg|ISS|directorship|1985263|Kvinde
5000011|Joseph Nazareth|ISS|directorship|1985264|Mand
5000011|Jennie Chua Kheng Yeng|ISS|directorship|17064007|Kvinde
5000012|Adam Troels Bjerg|ISS FACILITY SERVICES A/S|Member of the board chairman|239904|Mand
5000012|Annalise Jensen|ISS FACILITY SERVICES A/S|directorship|254153|Kvinde
5000012|Bjørn Raasteen|ISS FACILITY SERVICES A/S|directorship|289189|Mand
5000012|Flemming Jesper Bendt|ISS FACILITY SERVICES A/S|Executive Post CFO|1622891|Mand
5000012|Gorm Sauer Jensen|ISS FACILITY SERVICES A/S|directorship|1856409|Mand
5000012|Helene Tamilla Vahman|ISS FACILITY SERVICES A/S|directorship|1742792|Kvinde
5000012|Henrik Kryhlmand|ISS FACILITY SERVICES A/S|directorship|1584584|Mand
5000012|Ina Duckert Sloth Madsen|ISS FACILITY SERVICES A/S|directorship|1584585|Kvinde
5000012|Lars Kufall Beck|ISS FACILITY SERVICES A/S|directorship|1608635|Mand
5000012|Lars Michael Folkmann|ISS FACILITY SERVICES A/S|Executive Post|518746|Mand
5000012|Maarten Van Engeland|ISS FACILITY SERVICES A/S|Executive Post CEO|539005|Mand
5000012|Sanitør Bent Erik Jensen|ISS FACILITY SERVICES A/S|directorship|271225|NA
5000515|Peter Thrane Grubert|Itella Logistics|directorship|607814|Mand
5000515|Jørn Johansen|Itella Logistics|Executive Post CEO|1177493|Mand
5000515|Olli Heikki Heinonen|Itella Logistics|directorship|16860419|Mand
5000515|Lauri Olavi Vesalainen|Itella Logistics|Member of the board chairman|16860420|Binominal
5000768|Vagn Thorup|ITW Construction Prod.|directorship Chairman|689540|Mand
5000768|Flemming Tesstrup Worsøe|ITW Construction Prod.|Directorship Employee representative|981550|Mand
5000768|Svend Lycke|ITW Construction Prod.|Executive Post|1270820|Mand
5000768|David Colin Parry|ITW Construction Prod.|directorship|1474980|Mand
5000768|Charles Loïc Lombard|ITW Construction Prod.|Executive Post|1504076|Mand
5000768|Didier Andre Marcel Bourrette|ITW Construction Prod.|directorship|1796480|Mand
5000825|Stig Bigaard|Iveco|Member of the board chairman|647099|Mand
5000825|Gunni Baagøe-Mikkelsen|Iveco|directorship|846383|Binominal
5000825|Hendrikus Cornelis van Leuven|Iveco|directorship|17143936|Mand
5000149|Bent Østergaard|J. Lauritzen|Member of the board chairman|275687|Mand
5000149|Birgit Aagaard-Svendsen|J. Lauritzen|Executive Post|280119|Kvinde
5000149|Jan Kastrup-Nielsen|J. Lauritzen|Executive Post|426192|Mand
5000149|Marianne Wiinholt|J. Lauritzen|directorship|544548|Kvinde
5000149|Niels Thomas Heering|J. Lauritzen|directorship|574794|Mand
5000149|Odd Ingar Skaug|J. Lauritzen|directorship Vice|578287|Mand
5000149|Torben Janholt|J. Lauritzen|Executive Post|679091|Mand
5000149|Peter Poul Bay|J. Lauritzen|directorship|1016503|Mand
5000149|Søren Berg|J. Lauritzen|Directorship Employee representative|1161649|Mand
5000149|Ejvind Ulrik Dan Danstrøm|J. Lauritzen|directorship|1428420|Mand
5000149|Per Gommesen|J. Lauritzen|directorship|1729093|Mand
5000413|Anders Finn Poulsen|J. Poulsen Shipping|Executive Post|247113|Mand
5000413|Finn Johannes Poulsen|J. Poulsen Shipping|directorship|349190|Mand
5000413|Flemming Edvard Ipsen|J. Poulsen Shipping|directorship|352374|Mand
5000413|Kaj Tholstrup Madsen|J. Poulsen Shipping|directorship Chairman|477587|Mand
5000413|Tage Benedikt Bundgaard|J. Poulsen Shipping|directorship|665827|Mand
5000413|Ole Berggren Jørgensen|J. Poulsen Shipping|Executive Post|1566357|Mand
5000436|Poul Martin Mikkelsen|Jacob Holm & Sønner|Member of the board chairman|235835|Mand
5000436|Hans Laursen|Jacob Holm & Sønner|directorship|631043|Mand
5000436|Richard Rudolf Sand|Jacob Holm & Sønner|directorship Vice|631588|Mand
5000436|Martin Mikkelsen|Jacob Holm & Sønner|Executive Post CEO|991664|Mand
5000693|Charlotte Ellen Pettersen|Jakon|directorship|304570|Kvinde
5000693|John Håkon Pettersen|Jakon|Member of the board chairman|455353|Mand
5000693|Mariann Esther Vinstrup Pettersen|Jakon|directorship|542871|Kvinde
5000693|Steen Espelund Christensen|Jakon|Directorship Employee representative|642238|Mand
5000693|Stein Vinstrup Pettersen|Jakon|directorship|645771|Mand
5000693|Danny Louis Belchuke|Jakon|directorship|1012025|Mand
5000693|Torben Erik Nielsen|Jakon|directorship|1931064|Mand
5000731|Birgitte Torp Nygaard|Jan Nygaard|directorship|282788|Kvinde
5000731|Jan Nygaard|Jan Nygaard|directorship|427562|Mand
5000731|Peter Sørensen|Jan Nygaard|Member of the board chairman|613245|Mand
5000163|Jens Bach Mortensen|Jeld-Wen|Executive Post CEO|433079|Mand
5000163|Torben Frederik Becker|Jeld-Wen|directorship|678414|Mand
5000163|Ole Madsen|Jeld-Wen|Executive Post|714046|Mand
5000163|Carl Eric Christian Frisk|Jeld-Wen|Executive Post|1157393|Mand
5000163|Roderick Carl Wendt|Jeld-Wen|directorship|1257112|Mand
5000163|Barry James Homrighaus|Jeld-Wen|directorship Chairman|1630676|Mand
5000163|Ronald Lynn Saxton|Jeld-Wen|directorship|17116126|Mand
5000868|Jesper Munch Jensen|Jensen Denmark|directorship Chairman|446381|Mand
5000868|Niels Ole Jørgensen|Jensen Denmark|directorship|573001|Mand
5000868|Steen Nielsen|Jensen Denmark|directorship|643672|Mand
5000868|Jesper Riis Nielsen|Jensen Denmark|directorship|7359958|Mand
5000868|Jan Olsen|Jensen Denmark|directorship|7359959|Mand
5000502|Carl Henrik Jeppesen|Jensen's Food Group|directorship|298842|Mand
5000502|Palle Skov Jensen|Jensen's Food Group|Executive Post CEO|592764|Mand
5000502|Preben Bager|Jensen's Food Group|Member of the board chairman|624742|Mand
5000675|Lars Thuesen|Jet Time|Member of the board chairman|234821|Mand
5000675|Ditlev Gustav Wedell-Wedellsborg|Jet Time|directorship|318984|Mand
5000675|Frederik Poul Johannes Anker Heegaard|Jet Time|directorship|360548|Mand
5000675|Klaus Pilsgaard Ren|Jet Time|Executive Post CEO|501642|Mand
5000675|Stig Bøgh Karlsen|Jet Time|directorship|647169|Mand
5000401|Per Wetke Hallgren|Jeudan|Executive Post CEO .|237056|Mand
5000401|Hans Munk Nielsen|Jeudan|directorship|383985|Mand
5000401|Jens Erik Udsen|Jeudan|directorship|435696|Mand
5000401|Niels Thomas Heering|Jeudan|directorship Chairman|574794|Mand
5000401|Peter Spøer|Jeudan|Executive Post|612896|Mand
5000401|Tommy Pedersen|Jeudan|directorship Vice|676122|Mand
5000401|Stefan Ingildsen|Jeudan|directorship|1507293|Mand
5000024|Leif Flemming Larsen|JN DATA A/S|directorship Vice|524140|Mand
5000024|Ole Selch Bak|JN DATA A/S|directorship|586026|Mand
5000024|Per Ingemann Ladegaard|JN DATA A/S|Member of the board chairman|600051|Mand
5000024|Søren Holm|JN DATA A/S|directorship|661659|Mand
5000024|Erling Børge Jensen|JN DATA A/S|Executive Post|1063196|Mand
5000024|Frank Petersen|JN DATA A/S|directorship|7363191|Mand
5000024|Kaj Thyrrestrup Pedersen|JN DATA A/S|directorship|479972|Mand
5000370|Carsten Matzen Ludvig|Johannes Fog|Executive Post Managing Director|302418|Mand
5000370|Erik Koch Boyter|Johannes Fog|directorship|337229|Mand
5000370|Georg Knudsen|Johannes Fog|directorship|362678|Mand
5000370|Gitte Nielsen|Johannes Fog|directorship|366862|Kvinde
5000370|Jørgen Wenshøj|Johannes Fog|directorship|473628|Mand
5000370|Michael Ring|Johannes Fog|directorship|554694|Mand
5000370|Niels Fog|Johannes Fog|Member of the board chairman|569212|Mand
5000370|Peter Normann|Johannes Fog|directorship|611537|Mand
5000370|Henning Søgaard|Johannes Fog|directorship|952602|Mand
5000370|Peter Greisen|Johannes Fog|Executive Post CFO|1287088|Mand
5000370|Jan Ulrik Brønnum Fredholm|Johannes Fog|directorship|1292533|Mand
5000370|Michael Wulff Kanstrup|Johannes Fog|directorship|1350923|Mand
5000336|Ove Larsen|Johnson Controls|directorship|590656|Mand
5000336|Palle Martin Lund Jensen|Johnson Controls|Executive Post CEO|953673|Mand
5000336|Bent Knudsen|Johnson Controls|directorship|1084106|Mand
5000336|Torben Linaa Hansen|Johnson Controls|Executive Post CFO|1158736|Mand
5000336|Jerome Dennis Okarma|Johnson Controls|directorship|1255609|Mand
5000336|Robert Bruce McDonald|Johnson Controls|directorship|1258961|Mand
5000336|Thomas Lowery|Johnson Controls|directorship|1812641|Mand
5000336|Danna Rosenbæk Petersen|Johnson Controls|directorship|1832292|Kvinde
5000847|Tim Pindstofte|Johnson Controls GWS|Executive Post CEO|672719|Mand
5000847|Jerome Dennis Okarma|Johnson Controls GWS|Executive Post|1255609|Mand
5000847|Andrew John Eastwood|Johnson Controls GWS|Executive Post|1532032|Mand
5000847|Guy Fraser Holden|Johnson Controls GWS|Executive Post|1532033|Mand
5000497|Christian Færch Jensen|Jorton Holding|directorship|307057|Mand
5000497|Erik Piilgaard|Jorton Holding|directorship|339238|Mand
5000497|Gunnar Holm|Jorton Holding|directorship|370856|Mand
5000497|John Vilhelm Hansen|Jorton Holding|directorship|458648|Mand
5000497|Orla Jensen|Jorton Holding|Member of the board chairman|588341|Mand
5000497|Jesper Kristiansen|Jorton Holding|Executive Post CEO|969858|Mand
5000497|Finn Lysgaard Laursen|Jorton Holding|Member of the board elected by the employees of the group|975840|Mand
5000497|Richard Graungård Jørgensen|Jorton Holding|Directorship Employee representative|1181256|Mand
5000497|Birte Flæng Møller|Jorton Holding|directorship Vice|1470522|Kvinde
5000497|Jens Karsten Lützen|Jorton Holding|directorship|1627778|Mand
5000181|Henrik Philip Schjerbeck|JP/Politikens Hus|Executive Post|404248|Mand
5000181|Jens Bruun|JP/Politikens Hus|Executive Post|433595|Mand
5000181|Johannes Poulsen|JP/Politikens Hus|directorship|452411|Mand
5000181|Jørgen Ejbøl Jensen|JP/Politikens Hus|Member of the board chairman|465805|Mand
5000181|Lars Henrik Munch|JP/Politikens Hus|Executive Post CEO|516925|Mand
5000181|Ole Lykke Ravnsbo|JP/Politikens Hus|directorship|584080|Mand
5000181|Peter Skak Olufsen|JP/Politikens Hus|directorship|612770|Mand
5000181|Karsten Ohrt|JP/Politikens Hus|directorship Vice|703531|Mand
5000181|Inge Elisabeth Meyer|JP/Politikens Hus|Member of the board elected by employees|913911|Kvinde
5000181|Mette Kynne Frandsen|JP/Politikens Hus|directorship|1004726|Kvinde
